REF_DATE,GEO,DGUID,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1992-04,British Columbia,2016A000259,Units,300,units,0,v15819044,18,19055,,,,0
1992-04,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,11836,,,,0
1992-04,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,7219,,,,0
1992-07,Canada,2016A000011124,Units,300,units,0,v15819027,1,73759,,,,0
1992-07,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,4421,,,,0
1992-07,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,978,,,,0
1992-07,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,181,,,,0
1992-07,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,2245,,,,0
1992-07,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,1017,,,,0
1992-07,Quebec,2016A000224,Units,300,units,0,v15819033,7,8182,,,,0
1992-07,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,4126,,,,0
1992-07,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,4056,,,,0
1992-07,Ontario,2016A000235,Units,300,units,0,v15819036,10,33126,,,,0
1992-07,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,16315,,,,0
1992-07,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,16811,,,,0
1992-07,Manitoba,2016A000246,Units,300,units,0,v15819039,13,882,,,,0
1992-07,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,766,,,,0
1992-07,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,116,,,,0
1992-07,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,691,,,,0
1992-07,Alberta,2016A000248,Units,300,units,0,v15819043,17,6190,,,,0
1992-07,British Columbia,2016A000259,Units,300,units,0,v15819044,18,20267,,,,0
1992-07,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,12102,,,,0
1992-07,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,8165,,,,0
1992-10,Canada,2016A000011124,Units,300,units,0,v15819027,1,69747,,,,0
1992-10,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,3675,,,,0
1992-10,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,809,,,,0
1992-10,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,210,,,,0
1992-10,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1748,,,,0
1992-10,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,908,,,,0
1992-10,Quebec,2016A000224,Units,300,units,0,v15819033,7,8865,,,,0
1992-10,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,4653,,,,0
1992-10,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,4212,,,,0
1992-10,Ontario,2016A000235,Units,300,units,0,v15819036,10,28136,,,,0
1992-10,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,15111,,,,0
1992-10,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,13025,,,,0
1992-10,Manitoba,2016A000246,Units,300,units,0,v15819039,13,886,,,,0
1992-10,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,744,,,,0
1992-10,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,142,,,,0
1992-10,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,581,,,,0
1992-10,Alberta,2016A000248,Units,300,units,0,v15819043,17,6083,,,,0
1992-10,British Columbia,2016A000259,Units,300,units,0,v15819044,18,21521,,,,0
1992-10,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,13623,,,,0
1992-10,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,7898,,,,0
1993-01,Canada,2016A000011124,Units,300,units,0,v15819027,1,64715,,,,0
1993-01,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,2361,,,,0
1993-01,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,593,,,,0
1993-01,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,98,,,,0
1993-01,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1197,,,,0
1993-01,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,473,,,,0
1993-01,Quebec,2016A000224,Units,300,units,0,v15819033,7,8932,,,,0
1993-01,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,4752,,,,0
1993-01,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,4180,,,,0
1993-01,Ontario,2016A000235,Units,300,units,0,v15819036,10,23758,,,,0
1993-01,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,13945,,,,0
1993-01,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,9813,,,,0
1993-01,Manitoba,2016A000246,Units,300,units,0,v15819039,13,791,,,,0
1993-01,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,666,,,,0
1993-01,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,125,,,,0
1993-01,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,573,,,,0
1993-01,Alberta,2016A000248,Units,300,units,0,v15819043,17,5714,,,,0
1993-01,British Columbia,2016A000259,Units,300,units,0,v15819044,18,22586,,,,0
1993-01,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,13918,,,,0
1993-01,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,8668,,,,0
1993-04,Canada,2016A000011124,Units,300,units,0,v15819027,1,73355,,,,0
1993-04,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,3172,,,,0
1993-04,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,767,,,,0
1993-04,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,159,,,,0
1993-04,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1313,,,,0
1993-04,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,933,,,,0
1993-04,Quebec,2016A000224,Units,300,units,0,v15819033,7,12375,,,,0
1993-04,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,6526,,,,0
1993-04,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,5849,,,,0
1993-04,Ontario,2016A000235,Units,300,units,0,v15819036,10,25687,,,,0
1993-04,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,15014,,,,0
1993-04,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,10673,,,,0
1993-04,Manitoba,2016A000246,Units,300,units,0,v15819039,13,752,,,,0
1993-04,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,669,,,,0
1993-04,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,83,,,,0
1993-04,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,853,,,,0
1993-04,Alberta,2016A000248,Units,300,units,0,v15819043,17,6567,,,,0
1993-04,British Columbia,2016A000259,Units,300,units,0,v15819044,18,23949,,,,0
1993-04,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,14969,,,,0
1993-04,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,8980,,,,0
1993-07,Canada,2016A000011124,Units,300,units,0,v15819027,1,65683,,,,0
1993-07,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,3714,,,,0
1993-07,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,941,,,,0
1993-07,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,175,,,,0
1993-07,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1446,,,,0
1993-07,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,1152,,,,0
1993-07,Quebec,2016A000224,Units,300,units,0,v15819033,7,7171,,,,0
1993-07,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,3887,,,,0
1993-07,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,3284,,,,0
1993-07,Ontario,2016A000235,Units,300,units,0,v15819036,10,21371,,,,0
1993-07,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,10500,,,,0
1993-07,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,10871,,,,0
1993-07,Manitoba,2016A000246,Units,300,units,0,v15819039,13,922,,,,0
1993-07,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,818,,,,0
1993-07,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,104,,,,0
1993-07,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,673,,,,0
1993-07,Alberta,2016A000248,Units,300,units,0,v15819043,17,7075,,,,0
1993-07,British Columbia,2016A000259,Units,300,units,0,v15819044,18,24757,,,,0
1993-07,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,15266,,,,0
1993-07,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,9491,,,,0
1993-10,Canada,2016A000011124,Units,300,units,0,v15819027,1,65953,,,,0
1993-10,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,3498,,,,0
1993-10,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,809,,,,0
1993-10,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,209,,,,0
1993-10,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1526,,,,0
1993-10,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,954,,,,0
1993-10,Quebec,2016A000224,Units,300,units,0,v15819033,7,8167,,,,0
1993-10,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,4260,,,,0
1993-10,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,3907,,,,0
1993-10,Ontario,2016A000235,Units,300,units,0,v15819036,10,22127,,,,0
1993-10,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,11076,,,,0
1993-10,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,11051,,,,0
1993-10,Manitoba,2016A000246,Units,300,units,0,v15819039,13,763,,,,0
1993-10,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,655,,,,0
1993-10,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,108,,,,0
1993-10,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,539,,,,0
1993-10,Alberta,2016A000248,Units,300,units,0,v15819043,17,6375,,,,0
1993-10,British Columbia,2016A000259,Units,300,units,0,v15819044,18,24484,,,,0
1993-10,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,15249,,,,0
1993-10,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,9235,,,,0
1994-01,Canada,2016A000011124,Units,300,units,0,v15819027,1,62685,,,,0
1994-01,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,2260,,,,0
1994-01,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,568,,,,0
1994-01,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,141,,,,0
1994-01,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1022,,,,0
1994-01,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,529,,,,0
1994-01,Quebec,2016A000224,Units,300,units,0,v15819033,7,8937,,,,0
1994-01,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,4871,,,,0
1994-01,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,4066,,,,0
1994-01,Ontario,2016A000235,Units,300,units,0,v15819036,10,19486,,,,0
1994-01,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,10268,,,,0
1994-01,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,9218,,,,0
1994-01,Manitoba,2016A000246,Units,300,units,0,v15819039,13,839,,,,0
1994-01,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,743,,,,0
1994-01,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,96,,,,0
1994-01,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,491,,,,0
1994-01,Alberta,2016A000248,Units,300,units,0,v15819043,17,5948,,,,0
1994-01,British Columbia,2016A000259,Units,300,units,0,v15819044,18,24724,,,,0
1994-01,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,16279,,,,0
1994-01,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,8445,,,,0
1994-04,Canada,2016A000011124,Units,300,units,0,v15819027,1,74781,,,,0
1994-04,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,3405,,,,0
1994-04,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,842,,,,0
1994-04,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,196,,,,0
1994-04,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1410,,,,0
1994-04,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,957,,,,0
1994-04,Quebec,2016A000224,Units,300,units,0,v15819033,7,13880,,,,0
1994-04,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,7557,,,,0
1994-04,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,6323,,,,0
1994-04,Ontario,2016A000235,Units,300,units,0,v15819036,10,23783,,,,0
1994-04,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,11782,,,,0
1994-04,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,12001,,,,0
1994-04,Manitoba,2016A000246,Units,300,units,0,v15819039,13,1125,,,,0
1994-04,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,1034,,,,0
1994-04,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,91,,,,0
1994-04,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,579,,,,0
1994-04,Alberta,2016A000248,Units,300,units,0,v15819043,17,6720,,,,0
1994-04,British Columbia,2016A000259,Units,300,units,0,v15819044,18,25289,,,,0
1994-04,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,15924,,,,0
1994-04,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,9365,,,,0
1994-07,Canada,2016A000011124,Units,300,units,0,v15819027,1,65532,,,,0
1994-07,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,3606,,,,0
1994-07,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,911,,,,0
1994-07,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,215,,,,0
1994-07,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1531,,,,0
1994-07,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,949,,,,0
1994-07,Quebec,2016A000224,Units,300,units,0,v15819033,7,6531,,,,0
1994-07,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,3187,,,,0
1994-07,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,3344,,,,0
1994-07,Ontario,2016A000235,Units,300,units,0,v15819036,10,23713,,,,0
1994-07,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,12849,,,,0
1994-07,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,10864,,,,0
1994-07,Manitoba,2016A000246,Units,300,units,0,v15819039,13,962,,,,0
1994-07,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,849,,,,0
1994-07,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,113,,,,0
1994-07,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,533,,,,0
1994-07,Alberta,2016A000248,Units,300,units,0,v15819043,17,5808,,,,0
1994-07,British Columbia,2016A000259,Units,300,units,0,v15819044,18,24379,,,,0
1994-07,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,15708,,,,0
1994-07,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,8671,,,,0
1994-10,Canada,2016A000011124,Units,300,units,0,v15819027,1,59204,,,,0
1994-10,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,2718,,,,0
1994-10,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,697,,,,0
1994-10,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,139,,,,0
1994-10,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1336,,,,0
1994-10,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,546,,,,0
1994-10,Quebec,2016A000224,Units,300,units,0,v15819033,7,6522,,,,0
1994-10,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,2897,,,,0
1994-10,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,3625,,,,0
1994-10,Ontario,2016A000235,Units,300,units,0,v15819036,10,20178,,,,0
1994-10,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,12143,,,,0
1994-10,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,8035,,,,0
1994-10,Manitoba,2016A000246,Units,300,units,0,v15819039,13,673,,,,0
1994-10,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,610,,,,0
1994-10,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,63,,,,0
1994-10,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,491,,,,0
1994-10,Alberta,2016A000248,Units,300,units,0,v15819043,17,5597,,,,0
1994-10,British Columbia,2016A000259,Units,300,units,0,v15819044,18,23025,,,,0
1994-10,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,15340,,,,0
1994-10,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,7685,,,,0
1995-01,Canada,2016A000011124,Units,300,units,0,v15819027,1,53910,,,,0
1995-01,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,2011,,,,0
1995-01,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,497,,,,0
1995-01,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,81,,,,0
1995-01,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1188,,,,0
1995-01,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,245,,,,0
1995-01,Quebec,2016A000224,Units,300,units,0,v15819033,7,6347,,,,0
1995-01,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,3038,,,,0
1995-01,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,3309,,,,0
1995-01,Ontario,2016A000235,Units,300,units,0,v15819036,10,18227,,,,0
1995-01,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,11609,,,,0
1995-01,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,6618,,,,0
1995-01,Manitoba,2016A000246,Units,300,units,0,v15819039,13,634,,,,0
1995-01,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,580,,,,0
1995-01,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,54,,,,0
1995-01,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,385,,,,0
1995-01,Alberta,2016A000248,Units,300,units,0,v15819043,17,5601,,,,0
1995-01,British Columbia,2016A000259,Units,300,units,0,v15819044,18,20705,,,,0
1995-01,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,13893,,,,0
1995-01,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,6812,,,,0
1995-04,Canada,2016A000011124,Units,300,units,0,v15819027,1,56118,,,,0
1995-04,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,2629,,,,0
1995-04,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,514,,,,0
1995-04,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,91,,,,0
1995-04,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1515,,,,0
1995-04,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,509,,,,0
1995-04,Quebec,2016A000224,Units,300,units,0,v15819033,7,7830,,,,0
1995-04,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,4112,,,,0
1995-04,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,3718,,,,0
1995-04,Ontario,2016A000235,Units,300,units,0,v15819036,10,19197,,,,0
1995-04,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,11935,,,,0
1995-04,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,7262,,,,0
1995-04,Manitoba,2016A000246,Units,300,units,0,v15819039,13,512,,,,0
1995-04,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,432,,,,0
1995-04,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,80,,,,0
1995-04,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,615,,,,0
1995-04,Alberta,2016A000248,Units,300,units,0,v15819043,17,5771,,,,0
1995-04,British Columbia,2016A000259,Units,300,units,0,v15819044,18,19564,,,,0
1995-04,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,13246,,,,0
1995-04,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,6318,,,,0
1995-07,Canada,2016A000011124,Units,300,units,0,v15819027,1,51550,,,,0
1995-07,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,2925,,,,0
1995-07,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,735,,,,0
1995-07,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,105,,,,0
1995-07,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1422,,,,0
1995-07,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,663,,,,0
1995-07,Quebec,2016A000224,Units,300,units,0,v15819033,7,4350,,,,0
1995-07,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,2077,,,,0
1995-07,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,2273,,,,0
1995-07,Ontario,2016A000235,Units,300,units,0,v15819036,10,18453,,,,0
1995-07,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,10925,,,,0
1995-07,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,7528,,,,0
1995-07,Manitoba,2016A000246,Units,300,units,0,v15819039,13,550,,,,0
1995-07,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,491,,,,0
1995-07,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,59,,,,0
1995-07,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,603,,,,0
1995-07,Alberta,2016A000248,Units,300,units,0,v15819043,17,6083,,,,0
1995-07,British Columbia,2016A000259,Units,300,units,0,v15819044,18,18586,,,,0
1995-07,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,12683,,,,0
